step,target_lataccel,current_lataccel,error,abs_error,action,jerk,v_ego,a_ego,roll_lataccel
100,-0.0463056296077994,-0.04398826979472137,-0.0023173598130780335,0.0023173598130780335,-0.3016834259033203,,10.825648554539075,1.1779902922682264,0.42532715474302923
101,-0.0401678147669026,-0.07331378299120228,0.03314596822429968,0.03314596822429968,-0.27082309126853943,-0.2932551319648091,10.944339130439404,1.1974639606151507,0.4200028357910789
102,-0.0436091992920205,-0.04398826979472137,0.00037907050270086923,0.00037907050270086923,-0.2306320071220398,0.2932551319648091,11.068287420469506,1.2321778877745224,0.4146783928883448
103,-0.0415323533148009,0.004887585532746819,-0.04641993884754772,0.04641993884754772,-0.21016483008861542,0.4887585532746819,11.19025320309082,1.2322241341284397,0.40075186876721636
104,-0.042947938298119,0.04398826979472137,-0.08693620809284036,0.08693620809284036,-0.2951229214668274,0.3910068426197455,11.311352708879552,1.2047733379113506,0.38608638800291434
105,-0.0391675840278758,0.11241446725317683,-0.15158205128105262,0.15158205128105262,-0.30755719542503357,0.6842619745845546,11.433149165366386,1.213307862411972,0.370681057070717
106,-0.0443207652483157,0.12218963831867047,-0.16651040356698615,0.16651040356698615,-0.33024051785469055,0.09775171065493637,11.55688089402136,1.2216275418596731,0.35417444478153365
107,-0.0430670927478286,0.03421309872922773,-0.07728019147705634,0.07728019147705634,-0.32602429389953613,-0.8797653958944274,11.680985826300208,1.227017796167048,0.3376668283661757
108,-0.0410561366654178,-0.04398826979472137,0.0029321331293035713,0.0029321331293035713,-0.29299986362457275,-0.782013685239491,11.7948089186916,1.1663607572895929,0.32011544291705896
109,-0.0116297888619346,-0.1026392961876832,0.0910095073257486,0.0910095073257486,-0.2631019055843353,-0.5865102639296182,11.910247204712157,1.1484963015230572,0.30244674478880135
110,-0.004987184071943,-0.1026392961876832,0.0976521121157402,0.0976521121157402,-0.22819223999977112,0.0,12.036405523324625,1.2239837488519918,0.28661167894603384
111,-0.0083230766238627,-0.09286412512218956,0.08454104849832686,0.08454104849832686,-0.21266910433769226,0.09775171065493637,12.154357215318134,1.1848835067460703,0.2734634175624112
112,-0.0071291555960046,-0.04398826979472137,0.03685911419871677,0.03685911419871677,-0.1964864730834961,0.4887585532746819,12.266021675171256,1.145537666874152,0.26031466453345264
113,0.0010351560072681,-0.004887585532746819,0.005922741540014919,0.005922741540014919,-0.19250395894050598,0.3910068426197455,12.381319957063017,1.1553835680224676,0.254753497993583
114,0.0127176327558393,0.004887585532746819,0.007830047223092482,0.007830047223092482,-0.1868358701467514,0.09775171065493637,12.498260196444877,1.1670115852324812,0.25001457240809893
115,0.035587038093248,0.004887585532746819,0.030699452560501182,0.030699452560501182,-0.16911126673221588,0.0,12.6083025605615,1.1204792204949108,0.2464124817943395
116,0.0314252903688403,0.014662756598240456,0.016762533770599844,0.016762533770599844,-0.1519743949174881,0.09775171065493637,12.72340833191942,1.156059586019941,0.24451886466116693
117,0.077394914004997,0.024437927663734094,0.052956986341262904,0.052956986341262904,-0.131081223487854,0.09775171065493637,12.830307328009644,1.1007497758341005,0.2426252384114396
