step,target_lataccel,current_lataccel,error,abs_error,action,jerk,v_ego,a_ego,roll_lataccel
100,0.2228404317748868,0.2101661779081132,0.012674253866773594,0.012674253866773594,0.012025387026369572,,31.15346144647545,-0.0622262041071942,0.22033604835164136
101,0.2134448759872509,0.22971652003910048,-0.016271644051849582,0.016271644051849582,0.005959467031061649,0.19550342130987275,31.157721361750383,0.0166082777627015,0.21913341196566005
102,0.2005783697995967,0.20039100684261957,0.0001873629569771329,0.0001873629569771329,-0.004128643311560154,-0.2932551319648091,31.155342241902293,-0.0211334528776011,0.2185083687273475
103,0.1950068785667695,0.1808406647116323,0.014166213855137194,0.014166213855137194,-0.0070967404171824455,-0.19550342130987275,31.169346023617788,0.0870452015884403,0.21907145325299462
104,0.1804845069671595,0.12218963831867047,0.05829486864848904,0.05829486864848904,-0.010619381442666054,-0.5865102639296182,31.165016128447387,0.0248596863177092,0.2239961440313735
105,0.1249783562251183,0.06353861192570864,0.061439744299409654,0.061439744299409654,-0.007127004209905863,-0.5865102639296182,31.163586089493823,-0.0102594830714709,0.22892077833140445
106,0.132266210318571,0.014662756598240456,0.11760345372033054,0.11760345372033054,0.005235297605395317,-0.4887585532746819,31.174737536150943,0.0820240920226481,0.2293277281488982
107,0.0969274923387573,0.06353861192570864,0.03338888041304866,0.03338888041304866,0.009450830519199371,0.4887585532746819,31.17718489328684,0.0475884034642034,0.2279250767285395
108,0.0420898707762907,0.12218963831867047,-0.08009976754237977,0.08009976754237977,-0.011048819869756699,0.5865102639296182,31.18106924760359,0.0347066203793516,0.22747359419011537
109,0.0356338193280233,0.09286412512218956,-0.057230305794166256,0.057230305794166256,-0.03791468217968941,-0.2932551319648091,31.19074061434868,0.0833826609953595,0.23044354607197937
110,0.007736761101994,0.03421309872922773,-0.026476337627233733,0.026476337627233733,-0.047153860330581665,-0.5865102639296182,31.194387520793065,0.0468931872287129,0.23341347682080235
111,0.0088825805057718,-0.03421309872922773,0.04309567923499953,0.04309567923499953,-0.046311452984809875,-0.6842619745845546,31.20416367016044,0.083910795545332,0.2357987621001164
112,-0.0278142033503032,-0.053763440860215006,0.025949237509911807,0.025949237509911807,-0.03777507320046425,-0.19550342130987275,31.2028020746914,0.0209875344403212,0.2379481765089293
113,-0.0779542206339554,-0.03421309872922773,-0.043741121904727676,0.043741121904727676,-0.04452674835920334,0.19550342130987275,31.20852419714379,0.0336190140278636,0.23994907242843486
114,-0.102072325219381,-0.024437927663734094,-0.07763439755564691,0.07763439755564691,-0.06280530244112015,0.09775171065493637,31.205400773589087,-0.0007581397316162,0.24141537768803362
115,-0.0941144420055108,-0.04398826979472137,-0.05012617221078944,0.05012617221078944,-0.07721681892871857,-0.19550342130987275,31.19129355410834,-0.1033914535981592,0.24288167755082157
116,-0.0900271613542043,-0.053763440860215006,-0.03626372049398929,0.03626372049398929,-0.08457944542169571,-0.09775171065493637,31.197803377442323,0.0160262460508736,0.24427613992620156
117,-0.0979544897007444,-0.06353861192570864,-0.034415877775035755,0.034415877775035755,-0.09736549854278564,-0.09775171065493637,31.195266489820074,0.0137975457330831,0.2456425486275401
118,-0.1193581216584326,-0.06353861192570864,-0.055819509732723954,0.055819509732723954,-0.10909954458475113,0.0,31.202959101068416,0.0334029614872427,0.24717023820948913
119,-0.1373377835755796,-0.1026392961876832,-0.03469848738789641,0.03469848738789641,-0.13100136816501617,-0.3910068426197455,31.208284948619976,0.0578335721803854,0.2492736439227369
120,-0.1327771716855288,-0.11241446725317683,-0.02036270443235197,0.02036270443235197,-0.1402743011713028,-0.09775171065493637,31.20632525963144,0.0055215257834098,0.25137703816864637
121,-0.1339609937110741,-0.09286412512218956,-0.04109686858888453,0.04109686858888453,-0.13447138667106628,0.19550342130987275,31.21548028064548,0.0610926042152199,0.2512618973386378
122,-0.1529510902582934,-0.03421309872922773,-0.11873799152906567,0.11873799152906567,-0.13386018574237823,0.5865102639296182,31.211939511090804,0.0086757070395132,0.25025864514339347
123,-0.1342867339103369,-0.04398826979472137,-0.09029846411561554,0.09029846411561554,-0.14675723016262054,-0.09775171065493637,31.2127052981646,-0.0043221765842969,0.25018940879823565
