step,target_lataccel,current_lataccel,error,abs_error,action,jerk,v_ego,a_ego,roll_lataccel
100,-1.9786001550850527,-1.989247311827957,0.010647156742904285,0.010647156742904285,-0.5517974495887756,,17.2999251219883,-0.3630138720249315,-0.4389719809067406
101,-1.968479227839766,-1.9990224828934506,0.030543255053684604,0.030543255053684604,-0.5228258967399597,-0.09775171065493637,17.279079887981407,-0.3050460326448319,-0.42087143172169106
102,-1.9433850754513489,-1.4990224828934506,-0.44436259255789823,0.44436259255789823,-0.48889240622520447,5.0,17.267159884114346,-0.205160640752531,-0.3963501718330131
103,-1.8553701480606883,-1.412512218963832,-0.4428579290968564,0.4428579290968564,-0.5825305581092834,0.8651026392961869,17.250554908801956,-0.1782638966355879,-0.3718264312073479
104,-1.650680749261742,-1.3929618768328447,-0.25771887242889724,0.25771887242889724,-0.6655600070953369,0.19550342130987275,17.23895021768071,-0.1000148216875552,-0.33849303943394793
105,-1.6126029431102475,-1.4809384164222874,-0.13166452668796014,0.13166452668796014,-0.6888744235038757,-0.8797653958944274,17.214326627293037,-0.1630877873664729,-0.30249036651328814
106,-1.57964619760492,-1.5493646138807429,-0.03028158372417722,0.03028158372417722,-0.6786593198776245,-0.6842619745845546,17.192555716664305,-0.167820292333815,-0.2621398381104756
107,-1.5307027106496849,-1.5395894428152492,0.008886732165564348,0.008886732165564348,-0.6327535510063171,0.09775171065493637,17.167648321495115,-0.2176891163727606,-0.20895038860046092
108,-1.4053292497451564,-1.4320625610948192,0.026733311349662836,0.026733311349662836,-0.5951080918312073,1.0752688172043001,17.142201834789084,-0.2589414618049308,-0.15575479289154534
109,-1.361773553185724,-1.275659824046921,-0.086113729138803,0.086113729138803,-0.5624622702598572,1.564027370478982,17.12399973604202,-0.2323527465350565,-0.10828122602508776
110,-1.2774932371650234,-1.1192570869990224,-0.158236150166001,0.158236150166001,-0.5459755063056946,1.5640273704789864,17.095575726298804,-0.3113656686839848,-0.06258204661162425
111,-1.0846752105802222,-1.050830889540567,-0.03384432103965529,0.03384432103965529,-0.5220136046409607,0.6842619745845546,17.074635691802033,-0.2653794080268077,-0.018361699521453653
112,-1.0315835090101635,-0.9824046920821115,-0.04917881692805204,0.04917881692805204,-0.4883989989757538,0.6842619745845546,17.062134310544252,-0.2141994440068242,0.02177222084505981
113,-0.9207445797326792,-0.8846529814271751,-0.036091598305504125,0.036091598305504125,-0.43958961963653564,0.9775171065493637,17.042598692426395,-0.1626809040167604,0.06190577680357775
114,-0.6646171178307507,-0.7966764418377323,0.13205932400698162,0.13205932400698162,-0.36941617727279663,0.8797653958944274,17.018809869976362,-0.1723968037310196,0.08958324167077628
115,-0.5868428646834882,-0.669599217986315,0.08275635330282682,0.08275635330282682,-0.30414384603500366,1.2707722385141729,16.992275890157664,-0.2260189424335933,0.11332181985831914
116,-0.5604859085276783,-0.5425219941348978,-0.017963914392780556,0.017963914392780556,-0.2558116316795349,1.2707722385141729,16.976300454041645,-0.1740540524031655,0.13536351661685425
117,-0.5181150348885203,-0.4447702834799605,-0.07334475140855978,0.07334475140855978,-0.21449902653694153,0.9775171065493726,16.953165121976248,-0.2399138191697098,0.15245763662737222
118,-0.3497961905185968,-0.32746823069403685,-0.02232795982455993,0.02232795982455993,-0.1602446287870407,1.1730205278592365,16.941550968879163,-0.195123805697762,0.1695512936196105
119,-0.2272442294147956,-0.23949169110459412,0.012247461689798511,0.012247461689798511,-0.11313076317310333,0.8797653958944274,16.927428279010595,-0.1669667553433038,0.18465650410558485
120,-0.210045054421121,-0.14173998044965774,-0.06830507397146326,0.06830507397146326,-0.06836485862731934,0.9775171065493637,16.907546993431737,-0.1907543576721655,0.19916187196713533
121,-0.104472118314786,-0.04398826979472137,-0.06048384852006464,0.06048384852006464,-0.04990539327263832,0.9775171065493637,16.915931593831996,0.0070445199866958,0.20937182365869503
122,0.0671256228487929,-0.014662756598240456,0.08178837944703336,0.08178837944703336,-0.02015775442123413,0.2932551319648091,16.891542261890777,-0.1212833465378281,0.2079731006010304
123,0.0721249031110855,0.03421309872922773,0.037911804381857775,0.037911804381857775,0.007326914928853512,0.4887585532746819,16.89410012553283,0.0096418004152309,0.20657437331347578
124,0.0772927784832758,0.06353861192570864,0.013754166557567157,0.013754166557567157,0.020870961248874664,0.2932551319648091,16.900118789948245,0.0344632416049041,0.20145353551269263
125,0.0793344724357881,0.08308895405669592,-0.0037544816209078152,0.0037544816209078152,0.04061272740364075,0.19550342130987275,16.917305978504288,0.0874992834210179,0.19518354314059308
126,0.0833590548687434,0.07331378299120228,0.010045271877541118,0.010045271877541118,0.04782802239060402,-0.09775171065493637,16.938605657476536,0.1416720007968016,0.19387958417666187
127,0.096537361080373,0.06353861192570864,0.03299874915466436,0.03299874915466436,0.058827295899391174,-0.09775171065493637,16.977805525359052,0.2688260153660994,0.20643817303023398
128,0.1360327641292797,0.053763440860215006,0.08226932326906469,0.08226932326906469,0.07616142183542252,-0.09775171065493637,17.01082496338861,0.3159606874919374,0.21899642341822287
129,0.15179680358104,0.053763440860215006,0.098033362720825,0.098033362720825,0.09525958448648453,0.0,17.028962731587036,0.2599577589311232,0.23889320250150317
130,0.1604598129656868,0.08308895405669592,0.07737085890899087,0.07737085890899087,0.11033974587917328,0.2932551319648091,17.05538782582999,0.30097631073451,0.26111575229963957
131,0.1625714146233724,0.12218963831867047,0.04038177630470194,0.04038177630470194,0.10830887407064438,0.3910068426197455,17.060765434036767,0.1597324513367989,0.2825070431922236
132,0.1677901042132485,0.14173998044965774,0.026050123763590755,0.026050123763590755,0.09835980832576752,0.19550342130987275,17.076695338448435,0.1641954310179805,0.3014910122885394
133,0.167044397289113,0.15151515151515138,0.015529245773961614,0.015529245773961614,0.08978401869535446,0.09775171065493637,17.09669129410379,0.1294448405356381,0.320473851340892
134,0.1671227536493849,0.20039100684261957,-0.033268253193234676,0.033268253193234676,0.07816492021083832,0.4887585532746819,17.123773642522455,0.2071895194763421,0.33671261730255503
135,0.1576564211652936,0.21994134897360684,-0.06228492780831324,0.06228492780831324,0.047041650861501694,0.19550342130987275,17.174992368046812,0.3371248745505809,0.35211908683989196
