step,target_lataccel,current_lataccel,error,abs_error,action,jerk,v_ego,a_ego,roll_lataccel
100,0.7849590151357849,0.8455522971652005,-0.06059328202941561,0.06059328202941561,0.09679646790027618,,30.37087438071805,-0.0252040664830758,0.4834587393574892
101,0.7837080994509437,0.8357771260997069,-0.05206902664876323,0.05206902664876323,0.07928209006786346,-0.09775171065493637,30.37295902635384,-0.0035412322022423,0.48063861146409
102,0.7846893952335534,0.806451612903226,-0.021762217669672568,0.021762217669672568,0.07735829055309296,-0.2932551319648091,30.37169803649823,0.0064881475968999,0.4804898443089183
103,0.7866213454196146,0.7380254154447705,0.048595929974844077,0.048595929974844077,0.08285456150770187,-0.6842619745845546,30.36124942962268,-0.0728477293599561,0.4824761739894652
104,0.7905082085004494,0.8162267839687196,-0.025718575468270166,0.025718575468270166,0.10406892001628876,0.782013685239491,30.36400247253085,-0.0045311429820183,0.48452066640328567
105,0.7952279447311144,0.806451612903226,-0.011223668172111623,0.011223668172111623,0.08144480735063553,-0.09775171065493637,30.358861268837583,-0.0366206276255509,0.48767706363869556
106,0.79755019362504,0.806451612903226,-0.008901419278185996,0.008901419278185996,0.07915961742401123,0.0,30.36106756485584,0.0022270020745002,0.490833410263064
107,0.7961057071969573,0.8455522971652005,-0.04944658996824325,0.04944658996824325,0.08291497826576233,0.3910068426197455,30.354936050067074,-0.0233656952984694,0.4901903592879882
108,0.7934294027204164,0.8553274682306942,-0.06189806551027777,0.06189806551027777,0.07400473952293396,0.09775171065493637,30.35395901555348,-0.0150490064620171,0.4865521803659613
109,0.7888778240909837,0.8357771260997069,-0.046899302008723165,0.046899302008723165,0.06621631979942322,-0.19550342130987275,30.34832468326423,-0.0435288730435275,0.48291135231225246
110,0.7859754500928652,0.8260019550342133,-0.04002650494134807,0.04002650494134807,0.06994675099849701,-0.09775171065493637,30.337178099649226,-0.0916109315063937,0.47924107319288994
111,0.785933570251222,0.7771260997067451,0.008807470544476947,0.008807470544476947,0.0704779177904129,-0.4887585532746819,30.330644218852644,-0.0660723164862123,0.47557072682854473
112,0.7820712575925234,0.7673509286412514,0.014720328951271955,0.014720328951271955,0.08402964472770691,-0.09775171065493637,30.319401008898144,-0.0828971942295462,0.47164225714723956
113,0.7794685627812495,0.6891495601173023,0.09031900266394721,0.09031900266394721,0.09295869618654251,-0.782013685239491,30.331630465793264,0.0488762658959928,0.4674737700066603
114,0.7779439357417137,0.6500488758553278,0.12789505988638594,0.12789505988638594,0.12250715494155884,-0.3910068426197455,30.335897265822787,0.056620437397251,0.4636683173672933
115,0.7902745509077901,0.6598240469208214,0.13045050398696867,0.13045050398696867,0.14888615906238556,0.09775171065493637,30.34820422292156,0.0864907195591239,0.466215716262564
116,0.7939923941965757,0.6891495601173023,0.10484283407927342,0.10484283407927342,0.1665477603673935,0.2932551319648091,30.353166976480303,0.0578028121578165,0.46876308364993674
117,0.7992291126284622,0.7184750733137832,0.08075403931467895,0.08075403931467895,0.17544448375701904,0.2932551319648091,30.35031003304833,-0.0014121376063228,0.4721328202210398
118,0.8033062025800031,0.7380254154447705,0.06528078713523255,0.06528078713523255,0.1816825568675995,0.19550342130987275,30.3486687738831,0.0062466484903312,0.47624376433066395
119,0.8027349558710349,0.7478005865102642,0.054934369360770785,0.054934369360770785,0.18788988888263702,0.09775171065493637,30.333161325256214,-0.1073301797380518,0.4799777296482483
120,0.8028031002098492,0.8260019550342133,-0.023198854824364012,0.023198854824364012,0.1952940821647644,0.782013685239491,30.33899193251609,0.0023460746773131,0.4774516280632977
121,0.8027890972733388,0.8651026392961878,-0.062313542022849,0.062313542022849,0.17714281380176544,0.3910068426197455,30.33711329762601,-0.0180825152059086,0.47492549474408574
122,0.8010681028508703,0.8357771260997069,-0.034709023248836623,0.034709023248836623,0.16669829189777374,-0.2932551319648091,30.342673743091684,0.0207998992258072,0.4750739236895635
123,0.7987372945197958,0.8455522971652005,-0.046815002645404724,0.046815002645404724,0.1687694936990738,0.09775171065493637,30.344157529501445,0.0263177219658515,0.477591638990046
124,0.8004039390380834,0.8260019550342133,-0.025598015996129875,0.025598015996129875,0.16346058249473572,-0.19550342130987275,30.343366116209893,-0.0051902234085402,0.4801907937659611
125,0.806356076451455,0.8162267839687196,-0.009870707517264599,0.009870707517264599,0.16714903712272644,-0.09775171065493637,30.345523255318533,0.0120886189816823,0.484131012100191
126,0.807675840377543,0.8455522971652005,-0.0378764567876575,0.0378764567876575,0.17670129239559174,0.2932551319648091,30.342924485955177,-0.015345328153526,0.4880711521426963
127,0.8094066001774263,0.8748778103616814,-0.06547121018425517,0.06547121018425517,0.17480799555778503,0.2932551319648091,30.34918888791153,0.0305553117169838,0.4917449315513743
128,0.8089316050449948,0.9042033235581624,-0.09527171851316751,0.09527171851316751,0.16983109712600708,0.2932551319648091,30.34405987919641,-0.0197635936066963,0.49520688052568285
129,0.8103931961073008,0.913978494623656,-0.10358529851635523,0.10358529851635523,0.16521306335926056,0.09775171065493637,30.350054596820545,0.0321966697642843,0.49859788573408254
130,0.8139111478526835,0.9237536656891496,-0.10984251783646615,0.10984251783646615,0.1620982587337494,0.09775171065493637,30.349617319345448,0.0171655271917523,0.5007892352296727
131,0.814182384027636,0.8455522971652005,-0.03136991313756454,0.03136991313756454,0.15191903710365295,-0.782013685239491,30.34750777486925,-0.0308131753244204,0.5029805596717546
132,0.8043026553859753,0.806451612903226,-0.002148957517250638,0.002148957517250638,0.1687401682138443,-0.3910068426197455,30.36063646262352,0.0701309547079994,0.5023314282362499
133,0.8023007433730595,0.7184750733137832,0.08382567005927621,0.08382567005927621,0.1820908784866333,-0.8797653958944274,30.355717805065265,-0.0184022468489095,0.49912838352337213
134,0.8005818727148755,0.7184750733137832,0.08210679940109222,0.08210679940109222,0.2126091569662094,0.0,30.364312749989622,0.0371926301638656,0.49590704295699295
135,0.7985140744566823,0.7086999022482896,0.08981417220839272,0.08981417220839272,0.21953453123569489,-0.09775171065493637,30.362156916336755,0.0032185690973359,0.49236216004771854
136,0.7982831797283184,0.7184750733137832,0.07980810641453517,0.07980810641453517,0.23174332082271576,0.09775171065493637,30.366579622977365,0.0211362698230696,0.4888172126838722
